지점,지점명,일시,SPI1
95,철원,2020-08-02,.35
95,철원,2020-08-03,.67
95,철원,2020-08-04,.88
95,철원,2020-08-05,1.16
95,철원,2020-08-06,1.29
95,철원,2020-08-07,1.27
95,철원,2020-08-08,1.34
95,철원,2020-08-09,1.74
95,철원,2020-08-10,1.7
95,철원,2020-08-11,1.89
95,철원,2020-08-12,1.91
95,철원,2020-08-13,1.9
95,철원,2020-08-14,2.1
95,철원,2020-08-15,2.16
95,철원,2020-08-16,2.14
95,철원,2020-08-17,2.17
95,철원,2020-08-18,2.12
95,철원,2020-08-19,2.14
95,철원,2020-08-20,2.13
95,철원,2020-08-21,2.28
95,철원,2020-08-22,2.28
95,철원,2020-08-23,2.14
95,철원,2020-08-24,2.13
95,철원,2020-08-25,2.07
95,철원,2020-08-26,2.1
95,철원,2020-08-27,2.06
95,철원,2020-08-28,2.11
95,철원,2020-08-29,2.01
95,철원,2020-08-30,2.05
95,철원,2020-08-31,2.15
95,철원,2020-09-01,2.03
95,철원,2020-09-02,1.7
95,철원,2020-09-03,1.58
95,철원,2020-09-04,1.47
95,철원,2020-09-05,1.22
95,철원,2020-09-06,1.07
95,철원,2020-09-07,1.24
95,철원,2020-09-08,1.27
95,철원,2020-09-09,.83
95,철원,2020-09-10,.7
95,철원,2020-09-11,.29
95,철원,2020-09-12,.37
95,철원,2020-09-13,.39
95,철원,2020-09-14,.28
95,철원,2020-09-15,.35
95,철원,2020-09-16,.4
95,철원,2020-09-17,.38
95,철원,2020-09-18,.39
95,철원,2020-09-19,.41
95,철원,2020-09-20,.49
95,철원,2020-09-21,.4
95,철원,2020-09-22,.3
95,철원,2020-09-23,.35
95,철원,2020-09-24,.41
95,철원,2020-09-25,.48
95,철원,2020-09-26,.53
95,철원,2020-09-27,.56
95,철원,2020-09-28,.4
95,철원,2020-09-29,.52
95,철원,2020-09-30,.57
95,철원,2020-10-01,.67
95,철원,2020-10-02,.51
95,철원,2020-10-03,.16
95,철원,2020-10-04,.19
95,철원,2020-10-05,.29
95,철원,2020-10-06,.25
95,철원,2020-10-07,-.16
95,철원,2020-10-08,-.27
95,철원,2020-10-09,-1
95,철원,2020-10-10,-1.04
95,철원,2020-10-11,-1.01
95,철원,2020-10-12,-1.39
95,철원,2020-10-13,-1.4
95,철원,2020-10-14,-1.39
95,철원,2020-10-15,-1.38
95,철원,2020-10-16,-1.66
95,철원,2020-10-17,-1.59
95,철원,2020-10-18,-1.88
95,철원,2020-10-19,-1.96
95,철원,2020-10-20,-1.95
95,철원,2020-10-21,-1.98
95,철원,2020-10-22,-1.77
95,철원,2020-10-23,-1.76
95,철원,2020-10-24,-2.02
95,철원,2020-10-25,-2
95,철원,2020-10-26,-1.94
95,철원,2020-10-27,-1.98
95,철원,2020-10-28,-2.03
95,철원,2020-10-29,-1.95
95,철원,2020-10-30,-1.96
95,철원,2020-10-31,-2.03
95,철원,2020-11-01,-1.8
95,철원,2020-11-02,-1.94
95,철원,2020-11-03,-1.73
95,철원,2020-11-04,-1.79
95,철원,2020-11-05,-1.75
95,철원,2020-11-06,-1.81
95,철원,2020-11-07,-1.88
95,철원,2020-11-08,-1.94
95,철원,2020-11-09,-1.99
95,철원,2020-11-10,-2.15
95,철원,2020-11-11,-1.88
95,철원,2020-11-12,-2.27
95,철원,2020-11-13,-2.34
95,철원,2020-11-14,-2.34
95,철원,2020-11-15,-2.53
95,철원,2020-11-16,-2.56
95,철원,2020-11-17,-2.74
95,철원,2020-11-18,-1.3
95,철원,2020-11-19,.68
95,철원,2020-11-20,.65
95,철원,2020-11-21,.66
95,철원,2020-11-22,.78
95,철원,2020-11-23,.78
95,철원,2020-11-24,.75
95,철원,2020-11-25,.74
95,철원,2020-11-26,.72
95,철원,2020-11-27,.78
95,철원,2020-11-28,.79
95,철원,2020-11-29,.67
95,철원,2020-11-30,.74
95,철원,2020-12-01,.68
95,철원,2020-12-02,.68
95,철원,2020-12-03,.68
95,철원,2020-12-04,.68
95,철원,2020-12-05,.74
95,철원,2020-12-06,.78
95,철원,2020-12-07,.82
95,철원,2020-12-08,.92
95,철원,2020-12-09,.96
95,철원,2020-12-10,.98
95,철원,2020-12-11,.98
95,철원,2020-12-12,1.03
95,철원,2020-12-13,1.13
95,철원,2020-12-14,1.13
95,철원,2020-12-15,1.21
95,철원,2020-12-16,1.25
95,철원,2020-12-17,1.25
95,철원,2020-12-18,.93
95,철원,2020-12-19,-1.62
95,철원,2020-12-20,-1.52
95,철원,2020-12-21,-1.57
95,철원,2020-12-22,-2.28
95,철원,2020-12-23,-2.25
95,철원,2020-12-24,-2.23
95,철원,2020-12-25,-2.23
95,철원,2020-12-26,-2.22
95,철원,2020-12-27,-2.1
95,철원,2020-12-28,-1.99
95,철원,2020-12-29,-2.19
95,철원,2020-12-30,-2.21
95,철원,2020-12-31,-2.22
95,철원,2021-01-01,-2.11
95,철원,2021-01-02,-2.15
95,철원,2021-01-03,-2.12
95,철원,2021-01-04,-1.85
95,철원,2021-01-05,-1.85
95,철원,2021-01-06,-1.82
95,철원,2021-01-07,-1.81
95,철원,2021-01-08,-1.79
95,철원,2021-01-09,-1.74
95,철원,2021-01-10,-1.71
95,철원,2021-01-11,-1.69
95,철원,2021-01-12,-1.72
95,철원,2021-01-13,-1.97
95,철원,2021-01-14,-1.98
95,철원,2021-01-15,-1.68
95,철원,2021-01-16,-1.59
95,철원,2021-01-17,-1.57
95,철원,2021-01-18,-1.44
95,철원,2021-01-19,-1.51
95,철원,2021-01-20,-1.54
95,철원,2021-01-21,-1.06
95,철원,2021-01-22,-1.05
95,철원,2021-01-23,-1.03
95,철원,2021-01-24,-1.05
95,철원,2021-01-25,-1.1
95,철원,2021-01-26,-1.11
95,철원,2021-01-27,-1.11
95,철원,2021-01-28,-.78
95,철원,2021-01-29,-.82
95,철원,2021-01-30,-.75
95,철원,2021-01-31,-.79
95,철원,2021-02-01,-.64
95,철원,2021-02-02,-.62
95,철원,2021-02-03,-.41
95,철원,2021-02-04,-.34
95,철원,2021-02-05,-.34
95,철원,2021-02-06,-.27
95,철원,2021-02-07,-.17
95,철원,2021-02-08,-.11
95,철원,2021-02-09,-.13
95,철원,2021-02-10,-.16
95,철원,2021-02-11,-.16
95,철원,2021-02-12,-.25
95,철원,2021-02-13,-.35
95,철원,2021-02-14,-.36
95,철원,2021-02-15,-.38
95,철원,2021-02-16,-.5
95,철원,2021-02-17,-.49
95,철원,2021-02-18,-.56
95,철원,2021-02-19,-.48
95,철원,2021-02-20,-.44
95,철원,2021-02-21,-.79
95,철원,2021-02-22,-.69
95,철원,2021-02-23,-.69
95,철원,2021-02-24,-.68
95,철원,2021-02-25,-.71
95,철원,2021-02-26,-.71
95,철원,2021-02-27,-.82
95,철원,2021-02-28,-.95
95,철원,2021-03-01,1.43
95,철원,2021-03-02,1.39
95,철원,2021-03-03,1.25
95,철원,2021-03-04,1.18
95,철원,2021-03-05,1.1
95,철원,2021-03-06,1.09
95,철원,2021-03-07,1.11
95,철원,2021-03-08,1.1
95,철원,2021-03-09,1.09
95,철원,2021-03-10,1.1
95,철원,2021-03-11,1.06
95,철원,2021-03-12,1.07
95,철원,2021-03-13,1.18
95,철원,2021-03-14,1.18
95,철원,2021-03-15,1.19
95,철원,2021-03-16,1.23
95,철원,2021-03-17,1.19
95,철원,2021-03-18,1.18
95,철원,2021-03-19,1.16
95,철원,2021-03-20,1.3
95,철원,2021-03-21,1.36
95,철원,2021-03-22,1.34
95,철원,2021-03-23,1.33
95,철원,2021-03-24,1.2
95,철원,2021-03-25,1.2
95,철원,2021-03-26,1.22
95,철원,2021-03-27,1.54
95,철원,2021-03-28,1.96
95,철원,2021-03-29,1.93
95,철원,2021-03-30,1.83
95,철원,2021-03-31,1.85
95,철원,2021-04-01,.32
95,철원,2021-04-02,.29
95,철원,2021-04-03,1.49
95,철원,2021-04-04,1.57
95,철원,2021-04-05,1.44
95,철원,2021-04-06,1.35
95,철원,2021-04-07,1.33
95,철원,2021-04-08,1.34
95,철원,2021-04-09,1.36
95,철원,2021-04-10,1.36
95,철원,2021-04-11,1.39
95,철원,2021-04-12,1.72
95,철원,2021-04-13,1.82
95,철원,2021-04-14,1.76
95,철원,2021-04-15,1.72
95,철원,2021-04-16,1.73
95,철원,2021-04-17,1.72
95,철원,2021-04-18,1.72
95,철원,2021-04-19,1.54
95,철원,2021-04-20,1.38
95,철원,2021-04-21,1.32
95,철원,2021-04-22,1.22
95,철원,2021-04-23,1.18
95,철원,2021-04-24,1.18
95,철원,2021-04-25,1.18
95,철원,2021-04-26,1.11
95,철원,2021-04-27,.91
95,철원,2021-04-28,.59
95,철원,2021-04-29,.48
95,철원,2021-04-30,.73
95,철원,2021-05-01,.91
95,철원,2021-05-02,.84
95,철원,2021-05-03,.04
95,철원,2021-05-04,.46
95,철원,2021-05-05,.47
95,철원,2021-05-06,.36
95,철원,2021-05-07,.33
95,철원,2021-05-08,.31
95,철원,2021-05-09,.25
95,철원,2021-05-10,.22
95,철원,2021-05-11,.18
95,철원,2021-05-12,-.29
95,철원,2021-05-13,-.54
95,철원,2021-05-14,-.52
95,철원,2021-05-15,-.41
95,철원,2021-05-16,.66
95,철원,2021-05-17,.62
95,철원,2021-05-18,.58
95,철원,2021-05-19,.59
95,철원,2021-05-20,.65
95,철원,2021-05-21,.67
95,철원,2021-05-22,.71
95,철원,2021-05-23,.74
95,철원,2021-05-24,.74
95,철원,2021-05-25,.89
95,철원,2021-05-26,.95
95,철원,2021-05-27,1.06
95,철원,2021-05-28,1.23
95,철원,2021-05-29,1.32
95,철원,2021-05-30,1.24
95,철원,2021-05-31,1.2
95,철원,2021-06-01,1.14
95,철원,2021-06-02,1.11
95,철원,2021-06-03,1.25
95,철원,2021-06-04,1.04
95,철원,2021-06-05,1.04
95,철원,2021-06-06,1.19
95,철원,2021-06-07,1.2
95,철원,2021-06-08,1.18
95,철원,2021-06-09,1.24
95,철원,2021-06-10,1.26
95,철원,2021-06-11,1.33
95,철원,2021-06-12,1.5
95,철원,2021-06-13,1.79
95,철원,2021-06-14,1.69
95,철원,2021-06-15,1.71
95,철원,2021-06-16,.65
95,철원,2021-06-17,.69
95,철원,2021-06-18,.7
95,철원,2021-06-19,.72
95,철원,2021-06-20,.62
95,철원,2021-06-21,.56
95,철원,2021-06-22,.55
95,철원,2021-06-23,.5
95,철원,2021-06-24,.44
95,철원,2021-06-25,.15
95,철원,2021-06-26,.03
95,철원,2021-06-27,-.24
95,철원,2021-06-28,-.68
95,철원,2021-06-29,-.79
95,철원,2021-06-30,-.59
95,철원,2021-07-01,-.75
95,철원,2021-07-02,-.85
95,철원,2021-07-03,-.58
95,철원,2021-07-04,-.31
95,철원,2021-07-05,-.38
95,철원,2021-07-06,-.41
95,철원,2021-07-07,-.41
95,철원,2021-07-08,.07
95,철원,2021-07-09,0
95,철원,2021-07-10,-.09
95,철원,2021-07-11,-.18
95,철원,2021-07-12,-.28
95,철원,2021-07-13,-.33
95,철원,2021-07-14,-.39
95,철원,2021-07-15,-.6
95,철원,2021-07-16,-.71
95,철원,2021-07-17,-.78
95,철원,2021-07-18,-.82
95,철원,2021-07-19,-.81
95,철원,2021-07-20,-.9
95,철원,2021-07-21,-.97
95,철원,2021-07-22,-1.07
95,철원,2021-07-23,-1.11
95,철원,2021-07-24,-1.15
95,철원,2021-07-25,-1.25
95,철원,2021-07-26,-1.29
95,철원,2021-07-27,-1.25
95,철원,2021-07-28,-1.33
95,철원,2021-07-29,-1.36
95,철원,2021-07-30,-1.53
95,철원,2021-07-31,-1.53
95,철원,2021-08-01,-1.09
95,철원,2021-08-02,-1.02
95,철원,2021-08-03,-1.29
95,철원,2021-08-04,-1.5
95,철원,2021-08-05,-1.43
95,철원,2021-08-06,-1.45
95,철원,2021-08-07,-1.44
95,철원,2021-08-08,-2.08
95,철원,2021-08-09,-2.09
95,철원,2021-08-10,-2.08
95,철원,2021-08-11,-2.03
95,철원,2021-08-12,-1.93
95,철원,2021-08-13,-1.97
95,철원,2021-08-14,-2.15
95,철원,2021-08-15,-2.17
95,철원,2021-08-16,-2.05
95,철원,2021-08-17,-2
95,철원,2021-08-18,-1.99
95,철원,2021-08-19,-2.16
95,철원,2021-08-20,-2.19
95,철원,2021-08-21,-1.57
95,철원,2021-08-22,-1.41
95,철원,2021-08-23,-1.34
95,철원,2021-08-24,-.99
95,철원,2021-08-25,-.58
95,철원,2021-08-26,-.55
95,철원,2021-08-27,-.47
95,철원,2021-08-28,-.43
95,철원,2021-08-29,-.46
95,철원,2021-08-30,-.44
95,철원,2021-08-31,-.23
95,철원,2021-09-01,-.47
95,철원,2021-09-02,-.47
95,철원,2021-09-03,-.44
95,철원,2021-09-04,-.44
95,철원,2021-09-05,-.49
95,철원,2021-09-06,-.43
95,철원,2021-09-07,-.11
95,철원,2021-09-08,-.07
95,철원,2021-09-09,-.02
95,철원,2021-09-10,-.02
95,철원,2021-09-11,-.03
95,철원,2021-09-12,0
95,철원,2021-09-13,.01
95,철원,2021-09-14,.05
95,철원,2021-09-15,.14
95,철원,2021-09-16,.17
95,철원,2021-09-17,.15
95,철원,2021-09-18,.15
95,철원,2021-09-19,.16
95,철원,2021-09-20,.23
95,철원,2021-09-21,.2
95,철원,2021-09-22,.27
95,철원,2021-09-23,.31
95,철원,2021-09-24,.14
95,철원,2021-09-25,-.14
95,철원,2021-09-26,-.08
95,철원,2021-09-27,.04
95,철원,2021-09-28,.12
95,철원,2021-09-29,.3
95,철원,2021-09-30,.04
95,철원,2021-10-01,.13
95,철원,2021-10-02,.23
95,철원,2021-10-03,.27
95,철원,2021-10-04,.94
95,철원,2021-10-05,1.18
95,철원,2021-10-06,1.2
95,철원,2021-10-07,.98
95,철원,2021-10-08,.99
95,철원,2021-10-09,1.03
95,철원,2021-10-10,1.27
95,철원,2021-10-11,1.4
95,철원,2021-10-12,1.31
95,철원,2021-10-13,1.4
95,철원,2021-10-14,1.45
95,철원,2021-10-15,1.5
95,철원,2021-10-16,1.47
95,철원,2021-10-17,1.59
95,철원,2021-10-18,1.71
95,철원,2021-10-19,1.89
95,철원,2021-10-20,1.95
95,철원,2021-10-21,1.64
95,철원,2021-10-22,1.56
95,철원,2021-10-23,1.54
95,철원,2021-10-24,1.72
95,철원,2021-10-25,1.68
95,철원,2021-10-26,1.66
95,철원,2021-10-27,1.72
95,철원,2021-10-28,1.69
95,철원,2021-10-29,1.63
95,철원,2021-10-30,1.65
95,철원,2021-10-31,1.59
95,철원,2021-11-01,1.66
95,철원,2021-11-02,1.7
95,철원,2021-11-03,1.85
95,철원,2021-11-04,.54
95,철원,2021-11-05,-.07
95,철원,2021-11-06,-.25
95,철원,2021-11-07,-.41
95,철원,2021-11-08,.17
95,철원,2021-11-09,.15
95,철원,2021-11-10,-.25
95,철원,2021-11-11,-.24
95,철원,2021-11-12,-.29
95,철원,2021-11-13,-.34
95,철원,2021-11-14,-.33
95,철원,2021-11-15,-.47
95,철원,2021-11-16,-.51
95,철원,2021-11-17,-.58
95,철원,2021-11-18,-.73
95,철원,2021-11-19,-.91
95,철원,2021-11-20,-.8
95,철원,2021-11-21,-.55
95,철원,2021-11-22,-.43
95,철원,2021-11-23,-.4
95,철원,2021-11-24,-.44
95,철원,2021-11-25,-.38
95,철원,2021-11-26,-.37
95,철원,2021-11-27,-.55
95,철원,2021-11-28,-.52
95,철원,2021-11-29,-.53
95,철원,2021-11-30,.35
95,철원,2021-12-01,.35
95,철원,2021-12-02,.37
95,철원,2021-12-03,.37
95,철원,2021-12-04,.36
95,철원,2021-12-05,.41
95,철원,2021-12-06,.45
95,철원,2021-12-07,.5
95,철원,2021-12-08,-.11
95,철원,2021-12-09,-.09
95,철원,2021-12-10,-.01
95,철원,2021-12-11,.03
95,철원,2021-12-12,.06
95,철원,2021-12-13,.14
95,철원,2021-12-14,.12
95,철원,2021-12-15,.24
95,철원,2021-12-16,.31
95,철원,2021-12-17,.34
95,철원,2021-12-18,.41
95,철원,2021-12-19,.52
95,철원,2021-12-20,.57
95,철원,2021-12-21,.33
95,철원,2021-12-22,.2
95,철원,2021-12-23,.2
95,철원,2021-12-24,.25
95,철원,2021-12-25,.3
95,철원,2021-12-26,.33
95,철원,2021-12-27,.35
95,철원,2021-12-28,.39
95,철원,2021-12-29,.55
95,철원,2021-12-30,-1.23
95,철원,2021-12-31,-1.25
95,철원,2022-01-01,-1.17
95,철원,2022-01-02,-1.22
95,철원,2022-01-03,-1.2
95,철원,2022-01-04,-1.05
95,철원,2022-01-05,-1.05
95,철원,2022-01-06,-1.05
95,철원,2022-01-07,-1.07
95,철원,2022-01-08,-1.05
95,철원,2022-01-09,-1.02
95,철원,2022-01-10,-1.22
95,철원,2022-01-11,-1.19
95,철원,2022-01-12,-1.22
95,철원,2022-01-13,-1.18
95,철원,2022-01-14,-1.19
95,철원,2022-01-15,-1.47
95,철원,2022-01-16,-1.38
95,철원,2022-01-17,-1.36
95,철원,2022-01-18,-1.59
95,철원,2022-01-19,-1.32
95,철원,2022-01-20,-1.34
95,철원,2022-01-21,-1.38
95,철원,2022-01-22,-1.37
95,철원,2022-01-23,-1.35
95,철원,2022-01-24,-1.46
95,철원,2022-01-25,-1.51
95,철원,2022-01-26,-1.54
95,철원,2022-01-27,-1.55
95,철원,2022-01-28,-1.51
95,철원,2022-01-29,-1.63
95,철원,2022-01-30,-1.57
95,철원,2022-01-31,-1.5
95,철원,2022-02-01,-1.47
95,철원,2022-02-02,-1.48
95,철원,2022-02-03,-1.63
95,철원,2022-02-04,-1.61
95,철원,2022-02-05,-1.6
95,철원,2022-02-06,-1.48
95,철원,2022-02-08,-1.34
95,철원,2022-02-09,-1.38
95,철원,2022-02-10,-1.44
95,철원,2022-02-11,-1.44
95,철원,2022-02-12,-1.64
95,철원,2022-02-13,-1.65
95,철원,2022-02-14,-1.4
95,철원,2022-02-15,-1.39
95,철원,2022-02-16,-1.53
95,철원,2022-02-17,-1.51
95,철원,2022-02-18,-1.5
95,철원,2022-02-19,-1.69
95,철원,2022-02-20,-1.66
95,철원,2022-02-21,-1.67
95,철원,2022-02-22,-1.49
95,철원,2022-02-23,-1.49
95,철원,2022-02-24,-1.48
95,철원,2022-02-25,-1.51
95,철원,2022-02-26,-.49
95,철원,2022-02-27,-.58
95,철원,2022-02-28,-.53
95,철원,2022-03-01,-.44
95,철원,2022-03-02,-.49
95,철원,2022-03-03,-.52
95,철원,2022-03-04,-.5
95,철원,2022-03-05,-.53
95,철원,2022-03-06,-.6
95,철원,2022-03-07,-.66
95,철원,2022-03-08,-.66
95,철원,2022-03-09,-.77
95,철원,2022-03-10,-.78
95,철원,2022-03-11,-.86
95,철원,2022-03-12,-.12
95,철원,2022-03-13,.54
95,철원,2022-03-14,.69
95,철원,2022-03-15,.7
95,철원,2022-03-16,.73
95,철원,2022-03-17,.71
95,철원,2022-03-18,.69
95,철원,2022-03-19,.8
95,철원,2022-03-20,.83
95,철원,2022-03-21,.86
95,철원,2022-03-22,.86
95,철원,2022-03-23,.84
95,철원,2022-03-24,.73
95,철원,2022-03-25,.98
95,철원,2022-03-26,1.66
95,철원,2022-03-27,1.57
95,철원,2022-03-28,1.63
95,철원,2022-03-29,1.59
95,철원,2022-03-30,1.53
95,철원,2022-03-31,1.54
95,철원,2022-04-01,1.59
95,철원,2022-04-02,1.55
95,철원,2022-04-03,1.54
95,철원,2022-04-04,1.58
95,철원,2022-04-05,1.46
95,철원,2022-04-06,1.37
95,철원,2022-04-07,1.36
95,철원,2022-04-08,1.36
95,철원,2022-04-09,1.38
95,철원,2022-04-10,1.39
95,철원,2022-04-11,1.42
95,철원,2022-04-12,1.06
95,철원,2022-04-13,.66
95,철원,2022-04-14,.46
95,철원,2022-04-15,.43
95,철원,2022-04-16,.42
95,철원,2022-04-17,.38
95,철원,2022-04-18,.33
95,철원,2022-04-19,.12
95,철원,2022-04-20,.04
95,철원,2022-04-21,0
95,철원,2022-04-22,0
95,철원,2022-04-23,-.02
95,철원,2022-04-24,0
95,철원,2022-04-25,-.31
95,철원,2022-04-26,-2.3
95,철원,2022-04-27,-2.46
95,철원,2022-04-28,-2.55
95,철원,2022-04-29,-1.53
95,철원,2022-04-30,-1.48
95,철원,2022-05-01,-1.49
95,철원,2022-05-02,-1.31
95,철원,2022-05-03,-1.49
95,철원,2022-05-04,-1.51
95,철원,2022-05-05,-1.6
95,철원,2022-05-06,-1.49
95,철원,2022-05-07,-1.59
95,철원,2022-05-08,-1.57
95,철원,2022-05-09,-1.61
95,철원,2022-05-10,-1.67
95,철원,2022-05-11,-1.72
95,철원,2022-05-12,-1.8
95,철원,2022-05-13,-1.82
95,철원,2022-05-14,-1.78
95,철원,2022-05-15,-1.81
95,철원,2022-05-16,-1.82
95,철원,2022-05-17,-1.77
95,철원,2022-05-18,-1.9
95,철원,2022-05-19,-1.95
95,철원,2022-05-20,-1.96
95,철원,2022-05-21,-1.9
95,철원,2022-05-22,-1.98
95,철원,2022-05-23,-2.02
95,철원,2022-05-24,-1.96
95,철원,2022-05-25,-1.51
95,철원,2022-05-26,-1.47
95,철원,2022-05-27,-1.47
95,철원,2022-05-28,-1.46
95,철원,2022-05-29,-2
95,철원,2022-05-30,-1.98
95,철원,2022-05-31,-1.96
95,철원,2022-06-01,-2.03
95,철원,2022-06-02,-2.06
95,철원,2022-06-03,-2.04
95,철원,2022-06-04,-2.05
95,철원,2022-06-05,-2
95,철원,2022-06-06,-1.27
95,철원,2022-06-07,-1.12
95,철원,2022-06-08,-1.24
95,철원,2022-06-09,-1.18
95,철원,2022-06-10,-1.24
95,철원,2022-06-11,-1.23
95,철원,2022-06-12,-1.35
95,철원,2022-06-13,-1.06
95,철원,2022-06-14,-1.06
95,철원,2022-06-15,-.5
95,철원,2022-06-16,-.46
95,철원,2022-06-17,-.44
95,철원,2022-06-18,-.42
95,철원,2022-06-19,-.37
95,철원,2022-06-20,-.36
95,철원,2022-06-21,-.35
95,철원,2022-06-22,-.34
95,철원,2022-06-23,1
95,철원,2022-06-24,1.04
95,철원,2022-06-25,.88
95,철원,2022-06-26,.82
95,철원,2022-06-27,1.05
95,철원,2022-06-28,1.25
95,철원,2022-06-29,1.92
95,철원,2022-06-30,2.65
95,철원,2022-07-01,2.46
95,철원,2022-07-02,2.38
95,철원,2022-07-03,2.32
95,철원,2022-07-04,2.36
95,철원,2022-07-05,2.14
95,철원,2022-07-06,2.04
95,철원,2022-07-07,2.06
95,철원,2022-07-08,1.97
95,철원,2022-07-09,1.83
95,철원,2022-07-10,1.88
95,철원,2022-07-11,1.76
95,철원,2022-07-12,1.6
95,철원,2022-07-13,1.64
95,철원,2022-07-14,1.54
95,철원,2022-07-15,1.46
95,철원,2022-07-16,1.39
95,철원,2022-07-17,1.37
95,철원,2022-07-18,1.37
95,철원,2022-07-19,1.34
95,철원,2022-07-20,1.36
95,철원,2022-07-21,1.49
95,철원,2022-07-22,1.41
95,철원,2022-07-23,.96
95,철원,2022-07-24,.97
95,철원,2022-07-25,.94
95,철원,2022-07-26,.9
95,철원,2022-07-27,.67
95,철원,2022-07-28,.54
95,철원,2022-07-29,0
95,철원,2022-07-30,-.94
95,철원,2022-07-31,-.43
95,철원,2022-08-01,-.08
95,철원,2022-08-02,.06
95,철원,2022-08-03,.07
95,철원,2022-08-04,.06
95,철원,2022-08-05,.08
95,철원,2022-08-06,.06
95,철원,2022-08-07,-.01
95,철원,2022-08-08,.48
95,철원,2022-08-09,.74
95,철원,2022-08-10,.72
95,철원,2022-08-11,.73
95,철원,2022-08-12,.77
95,철원,2022-08-13,.66
95,철원,2022-08-14,.76
95,철원,2022-08-15,.81
95,철원,2022-08-16,.84
95,철원,2022-08-17,.92
95,철원,2022-08-18,.93
95,철원,2022-08-19,1
95,철원,2022-08-20,.97
95,철원,2022-08-21,.89
95,철원,2022-08-22,.92
95,철원,2022-08-23,.84
95,철원,2022-08-24,.85
95,철원,2022-08-25,.84
95,철원,2022-08-29,.87
95,철원,2022-08-30,.93
95,철원,2022-08-31,.71
95,철원,2022-09-01,.49
95,철원,2022-09-02,.37
95,철원,2022-09-03,.38
95,철원,2022-09-04,.68
95,철원,2022-09-05,1.2
95,철원,2022-09-07,1.34
95,철원,2022-09-08,.92
95,철원,2022-09-09,.62
95,철원,2022-09-10,.6
95,철원,2022-09-11,.59
95,철원,2022-09-12,.62
95,철원,2022-09-13,.62
95,철원,2022-09-14,.59
95,철원,2022-09-15,.5
95,철원,2022-09-16,.65
95,철원,2022-09-17,.61
95,철원,2022-09-18,.61
95,철원,2022-09-19,.55
95,철원,2022-09-20,.63
95,철원,2022-09-21,.66
95,철원,2022-09-22,.68
95,철원,2022-09-23,.77
95,철원,2022-09-24,.83
95,철원,2022-09-25,.92
95,철원,2022-09-26,.95
95,철원,2022-09-27,.92
95,철원,2022-09-28,.98
95,철원,2022-09-29,1.17
